query_id,query,route,ndcg_at_10,rr_first_exact,latency_ms,utility,candidate_count,token_count,char_count,has_question,has_model_number,has_money,has_negation,has_compatibility,has_color
12655,baking pans 10x15,hybrid,0.72,1.0,11.0,0.676,16,3.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0
12655,baking pans 10x15,rerank,0.72,1.0,35.0,0.58,16,3.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0
12664,baking soda bulk,lexical,0.8541,1.0,2.0,0.8461,18,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
12664,baking soda bulk,dense,0.7665,0.5,8.0,0.7345,18,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
12664,baking soda bulk,hybrid,0.8217,1.0,11.0,0.7777,18,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
12664,baking soda bulk,rerank,0.8217,1.0,35.0,0.6817,18,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
12665,baking stones for bread,lexical,0.861,0.3333,2.0,0.853,16,4.0,23.0,0.0,0.0,0.0,0.0,1.0,0.0
12665,baking stones for bread,dense,0.9008,0.5,8.0,0.8688,16,4.0,23.0,0.0,0.0,0.0,0.0,1.0,0.0
12665,baking stones for bread,hybrid,0.861,0.3333,11.0,0.817,16,4.0,23.0,0.0,0.0,0.0,0.0,1.0,0.0
12665,baking stones for bread,rerank,0.8523,0.3333,35.0,0.7123,16,4.0,23.0,0.0,0.0,0.0,0.0,1.0,0.0
12706,balcony solar lights,lexical,0.9607,1.0,2.0,0.9527,16,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
12706,balcony solar lights,dense,0.8098,0.5,8.0,0.7778,16,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
12706,balcony solar lights,hybrid,0.9172,1.0,11.0,0.8732,16,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
12706,balcony solar lights,rerank,0.9172,1.0,35.0,0.7772,16,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
12712,baldi's,lexical,0.954,1.0,2.0,0.946,16,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
12712,baldi's,dense,0.9927,1.0,8.0,0.9607,16,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
12712,baldi's,hybrid,0.9875,1.0,11.0,0.9435,16,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
12712,baldi's,rerank,0.9927,1.0,35.0,0.8527,16,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
12720,balega running socks women,lexical,0.9008,1.0,2.0,0.8928,40,4.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0
12720,balega running socks women,dense,0.8608,1.0,8.0,0.8288,40,4.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0
12720,balega running socks women,hybrid,0.8974,1.0,11.0,0.8534,40,4.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0
12720,balega running socks women,rerank,0.8839,1.0,35.0,0.7439,40,4.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0
12742,ball ball birthday cake,lexical,0.4573,0.5,2.0,0.4493,16,4.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
12742,ball ball birthday cake,dense,0.6276,1.0,8.0,0.5956,16,4.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
12742,ball ball birthday cake,hybrid,0.5179,0.5,11.0,0.4739,16,4.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
12742,ball ball birthday cake,rerank,0.7329,1.0,35.0,0.5929,16,4.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
12752,ball insert for lenght,lexical,0.2224,0.1667,2.0,0.2144,16,4.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0
12752,ball insert for lenght,dense,0.4395,0.5,8.0,0.4075,16,4.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0
12752,ball insert for lenght,hybrid,0.308,0.2,11.0,0.264,16,4.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0
12752,ball insert for lenght,rerank,0.308,0.2,35.0,0.168,16,4.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0
12755,ball keeper net,lexical,0.8312,0.5,2.0,0.8232,16,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
12755,ball keeper net,dense,0.8671,0.5,8.0,0.8351,16,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
12755,ball keeper net,hybrid,0.8595,0.5,11.0,0.8155,16,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
12755,ball keeper net,rerank,0.8595,0.5,35.0,0.7195,16,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
12762,ball popper,lexical,0.8113,0.5,2.0,0.8033,16,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
12762,ball popper,dense,0.7546,0.5,8.0,0.7226,16,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
12762,ball popper,hybrid,0.8113,0.5,11.0,0.7673,16,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
12762,ball popper,rerank,0.8113,0.5,35.0,0.6713,16,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
12780,ballet hair clips for girls,lexical,0.9173,1.0,2.0,0.9093,16,5.0,27.0,0.0,0.0,0.0,0.0,1.0,0.0
12780,ballet hair clips for girls,dense,0.8199,1.0,8.0,0.7879,16,5.0,27.0,0.0,0.0,0.0,0.0,1.0,0.0
12780,ballet hair clips for girls,hybrid,0.8885,1.0,11.0,0.8445,16,5.0,27.0,0.0,0.0,0.0,0.0,1.0,0.0
12780,ballet hair clips for girls,rerank,0.8885,1.0,35.0,0.7485,16,5.0,27.0,0.0,0.0,0.0,0.0,1.0,0.0
12789,balley pulleys,lexical,0.6651,0.5,2.0,0.6571,15,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
12789,balley pulleys,dense,0.6651,0.5,8.0,0.6331,15,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
12789,balley pulleys,hybrid,0.6651,0.5,11.0,0.6211,15,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
12789,balley pulleys,rerank,0.6651,0.5,35.0,0.5251,15,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
12796,balloon arch,lexical,1.0,1.0,2.0,0.992,16,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
12796,balloon arch,dense,0.8264,1.0,8.0,0.7944,16,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
12796,balloon arch,hybrid,0.9371,1.0,11.0,0.8931,16,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
12796,balloon arch,rerank,0.9328,1.0,35.0,0.7928,16,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
12804,balloon tassel,lexical,0.8192,0.2,2.0,0.8112,16,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
12804,balloon tassel,dense,0.7101,0.2,8.0,0.6781,16,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
12804,balloon tassel,hybrid,0.8068,0.1667,11.0,0.7628,16,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
12804,balloon tassel,rerank,0.8068,0.1667,35.0,0.6668,16,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
12809,balloons co,lexical,0.9141,1.0,2.0,0.9061,16,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
12809,balloons co,dense,0.9293,1.0,8.0,0.8973,16,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
12809,balloons co,hybrid,0.925,1.0,11.0,0.881,16,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
12809,balloons co,rerank,0.9481,1.0,35.0,0.8081,16,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
12813,balloons wall decorations,lexical,0.8201,0.5,2.0,0.8121,16,3.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
12813,balloons wall decorations,dense,0.9581,1.0,8.0,0.9261,16,3.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
12813,balloons wall decorations,hybrid,0.8828,1.0,11.0,0.8388,16,3.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
12813,balloons wall decorations,rerank,0.8828,1.0,35.0,0.7428,16,3.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
12874,bamboo diapers size 6,lexical,0.6827,0.5,2.0,0.6747,16,4.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
12874,bamboo diapers size 6,dense,0.7886,1.0,8.0,0.7566,16,4.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
12874,bamboo diapers size 6,hybrid,0.7408,1.0,11.0,0.6968,16,4.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
12874,bamboo diapers size 6,rerank,0.7408,1.0,35.0,0.6008,16,4.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
12884,bamboo jewelry box,lexical,0.908,1.0,2.0,0.9,16,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
12884,bamboo jewelry box,dense,0.8575,1.0,8.0,0.8255,16,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
12884,bamboo jewelry box,hybrid,0.8676,1.0,11.0,0.8236,16,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
12884,bamboo jewelry box,rerank,0.8676,1.0,35.0,0.7276,16,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
12891,bamboo plants indoor,lexical,0.7063,0.5,2.0,0.6983,16,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
12891,bamboo plants indoor,dense,0.8725,1.0,8.0,0.8405,16,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
12891,bamboo plants indoor,hybrid,0.8428,1.0,11.0,0.7988,16,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
12891,bamboo plants indoor,rerank,0.8428,1.0,35.0,0.7028,16,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
12917,banana popsicles,lexical,0.476,0.1429,2.0,0.468,16,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
12917,banana popsicles,dense,0.3884,0.1667,8.0,0.3564,16,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
12917,banana popsicles,hybrid,0.4396,0.1429,11.0,0.3956,16,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
12917,banana popsicles,rerank,0.4396,0.1429,35.0,0.2996,16,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
12932,band aid hydrocolloid patch acne,lexical,0.9581,1.0,2.0,0.9501,40,5.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0
12932,band aid hydrocolloid patch acne,dense,0.7878,1.0,8.0,0.7558,40,5.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0
12932,band aid hydrocolloid patch acne,hybrid,0.8452,1.0,11.0,0.8012,40,5.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0
12932,band aid hydrocolloid patch acne,rerank,0.8452,1.0,35.0,0.7052,40,5.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0
12942,band tshirt dress,lexical,0.6165,1.0,2.0,0.6085,15,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
12942,band tshirt dress,dense,0.6165,1.0,8.0,0.5845,15,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
12942,band tshirt dress,hybrid,0.6165,1.0,11.0,0.5725,15,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
12942,band tshirt dress,rerank,0.6165,1.0,35.0,0.4765,15,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
12955,bandaids,lexical,0.9552,1.0,2.0,0.9472,26,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
12955,bandaids,dense,0.9552,1.0,8.0,0.9232,26,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
12955,bandaids,hybrid,0.9552,1.0,11.0,0.9112,26,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
12955,bandaids,rerank,0.9552,1.0,35.0,0.8152,26,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
12960,bandana for forehead chinese,lexical,0.89,1.0,2.0,0.882,8,4.0,28.0,0.0,0.0,0.0,0.0,1.0,0.0
12960,bandana for forehead chinese,dense,0.89,1.0,8.0,0.858,8,4.0,28.0,0.0,0.0,0.0,0.0,1.0,0.0
12960,bandana for forehead chinese,hybrid,0.89,1.0,11.0,0.846,8,4.0,28.0,0.0,0.0,0.0,0.0,1.0,0.0
12960,bandana for forehead chinese,rerank,0.89,1.0,35.0,0.75,8,4.0,28.0,0.0,0.0,0.0,0.0,1.0,0.0
12969,bandeau magicsuit,lexical,1.0,1.0,2.0,0.992,16,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
12969,bandeau magicsuit,dense,1.0,1.0,8.0,0.968,16,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
12969,bandeau magicsuit,hybrid,1.0,1.0,11.0,0.956,16,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
12969,bandeau magicsuit,rerank,1.0,1.0,35.0,0.86,16,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
12993,bands active 2 40mm,lexical,0.673,1.0,2.0,0.665,16,4.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0
12993,bands active 2 40mm,dense,0.625,1.0,8.0,0.593,16,4.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0
12993,bands active 2 40mm,hybrid,0.6581,1.0,11.0,0.6141,16,4.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0
12993,bands active 2 40mm,rerank,0.7,0.5,35.0,0.56,16,4.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0
13004,bang trimmer tool,lexical,0.9204,1.0,2.0,0.9124,15,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
13004,bang trimmer tool,dense,0.9836,1.0,8.0,0.9516,15,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
13004,bang trimmer tool,hybrid,0.9232,1.0,11.0,0.8792,15,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
13004,bang trimmer tool,rerank,0.9232,1.0,35.0,0.7832,15,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
13008,bangladeshi sex book,lexical,0.8487,0.1429,2.0,0.8407,15,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
13008,bangladeshi sex book,dense,0.8539,0.1667,8.0,0.8219,15,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
13008,bangladeshi sex book,hybrid,0.8539,0.1667,11.0,0.8099,15,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
13008,bangladeshi sex book,rerank,0.8539,0.1667,35.0,0.7139,15,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
13033,banshee,lexical,0.6832,1.0,2.0,0.6752,16,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
13033,banshee,dense,0.6832,1.0,8.0,0.6512,16,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
13033,banshee,hybrid,0.6832,1.0,11.0,0.6392,16,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
13033,banshee,rerank,0.6832,1.0,35.0,0.5432,16,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
13042,bape cases for airpods,lexical,0.8553,1.0,2.0,0.8473,16,4.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0
13042,bape cases for airpods,dense,0.8642,1.0,8.0,0.8322,16,4.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0
13042,bape cases for airpods,hybrid,0.8553,1.0,11.0,0.8113,16,4.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0
13042,bape cases for airpods,rerank,0.8553,1.0,35.0,0.7153,16,4.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0
13045,bape sweatpants,lexical,0.865,1.0,2.0,0.857,16,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
13045,bape sweatpants,dense,0.7414,0.5,8.0,0.7094,16,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
13045,bape sweatpants,hybrid,0.7414,0.5,11.0,0.6974,16,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
13045,bape sweatpants,rerank,0.9119,1.0,35.0,0.7719,16,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
13067,bar high top table,lexical,0.8391,1.0,2.0,0.8311,16,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
13067,bar high top table,dense,0.8555,1.0,8.0,0.8235,16,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
13067,bar high top table,hybrid,0.8521,1.0,11.0,0.8081,16,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
13067,bar high top table,rerank,0.7837,0.5,35.0,0.6437,16,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
13089,bar stools,lexical,0.8113,0.5,2.0,0.8033,38,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
13089,bar stools,dense,0.7666,0.5,8.0,0.7346,38,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
13089,bar stools,hybrid,0.8113,0.5,11.0,0.7673,38,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
13089,bar stools,rerank,0.8113,0.5,35.0,0.6713,38,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
13094,bar style dartboard,lexical,0.2936,0.2,2.0,0.2856,40,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
13094,bar style dartboard,dense,0.4602,0.3333,8.0,0.4282,40,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
13094,bar style dartboard,hybrid,0.3877,0.3333,11.0,0.3437,40,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
13094,bar style dartboard,rerank,0.3877,0.3333,35.0,0.2477,40,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
13115,barbar blow dryer,lexical,0.531,0.1429,2.0,0.523,40,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
13115,barbar blow dryer,dense,0.4837,0.0833,8.0,0.4517,40,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
13115,barbar blow dryer,hybrid,0.4837,0.0769,11.0,0.4397,40,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
13115,barbar blow dryer,rerank,0.4837,0.0769,35.0,0.3437,40,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
13143,barbie 4 wheel,lexical,0.6374,0.1667,2.0,0.6294,16,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
13143,barbie 4 wheel,dense,0.7102,0.3333,8.0,0.6782,16,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
13143,barbie 4 wheel,hybrid,0.6925,0.3333,11.0,0.6485,16,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
13143,barbie 4 wheel,rerank,0.7162,1.0,35.0,0.5762,16,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
13156,barbie doll,lexical,0.8972,1.0,2.0,0.8892,16,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
13156,barbie doll,dense,0.8972,1.0,8.0,0.8652,16,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
13156,barbie doll,hybrid,0.8972,1.0,11.0,0.8532,16,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
13156,barbie doll,rerank,0.8972,1.0,35.0,0.7572,16,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
13167,barbie flats shoes,lexical,0.5281,0.1111,2.0,0.5201,39,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
13167,barbie flats shoes,dense,0.5088,0.2,8.0,0.4768,39,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
13167,barbie flats shoes,hybrid,0.5172,0.1429,11.0,0.4732,39,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
13167,barbie flats shoes,rerank,0.4538,0.0667,35.0,0.3138,39,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
13169,barbie holder,lexical,0.8343,1.0,2.0,0.8263,16,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
13169,barbie holder,dense,0.8044,1.0,8.0,0.7724,16,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
13169,barbie holder,hybrid,0.8304,1.0,11.0,0.7864,16,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
13169,barbie holder,rerank,0.8156,1.0,35.0,0.6756,16,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
13195,barco grays anatomy scrub top granite,lexical,0.9925,1.0,2.0,0.9845,16,6.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
13195,barco grays anatomy scrub top granite,dense,0.9956,1.0,8.0,0.9636,16,6.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
13195,barco grays anatomy scrub top granite,hybrid,0.9956,1.0,11.0,0.9516,16,6.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
13195,barco grays anatomy scrub top granite,rerank,0.9202,1.0,35.0,0.7802,16,6.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
13196,barco one scrubs men,lexical,1.0,1.0,2.0,0.992,40,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
13196,barco one scrubs men,dense,0.9052,1.0,8.0,0.8732,40,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
13196,barco one scrubs men,hybrid,1.0,1.0,11.0,0.956,40,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
13196,barco one scrubs men,rerank,1.0,1.0,35.0,0.86,40,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
13239,barn cameras without wifi,lexical,0.4373,0.2,2.0,0.4293,16,4.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0
13239,barn cameras without wifi,dense,0.5221,0.5,8.0,0.4901,16,4.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0
13239,barn cameras without wifi,hybrid,0.4905,0.3333,11.0,0.4465,16,4.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0
13239,barn cameras without wifi,rerank,0.4905,0.3333,35.0,0.3505,16,4.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0
13256,barnwood end table,lexical,0.9636,1.0,2.0,0.9556,16,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
13256,barnwood end table,dense,0.9207,1.0,8.0,0.8887,16,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
13256,barnwood end table,hybrid,0.9581,1.0,11.0,0.9141,16,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
13256,barnwood end table,rerank,0.9581,1.0,35.0,0.8181,16,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
13294,barrel burner,lexical,0.6545,0.3333,2.0,0.6465,16,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
13294,barrel burner,dense,0.6545,0.3333,8.0,0.6225,16,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
13294,barrel burner,hybrid,0.6545,0.3333,11.0,0.6105,16,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
13294,barrel burner,rerank,0.6545,0.3333,35.0,0.5145,16,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
13296,barrel lamp shade,lexical,0.939,1.0,2.0,0.931,16,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
13296,barrel lamp shade,dense,0.8214,0.5,8.0,0.7894,16,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
13296,barrel lamp shade,hybrid,0.8915,1.0,11.0,0.8475,16,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
13296,barrel lamp shade,rerank,0.9279,1.0,35.0,0.7879,16,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
13321,barton watch bands 21mm,lexical,0.7969,0.5,2.0,0.7889,16,4.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0
13321,barton watch bands 21mm,dense,0.9753,1.0,8.0,0.9433,16,4.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0
13321,barton watch bands 21mm,hybrid,0.9432,1.0,11.0,0.8992,16,4.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0
13321,barton watch bands 21mm,rerank,0.9228,1.0,35.0,0.7828,16,4.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0
13322,bartty pack charger for car,lexical,0.7721,1.0,2.0,0.7641,38,5.0,27.0,0.0,0.0,0.0,0.0,1.0,0.0
13322,bartty pack charger for car,dense,0.6893,1.0,8.0,0.6573,38,5.0,27.0,0.0,0.0,0.0,0.0,1.0,0.0
13322,bartty pack charger for car,hybrid,0.7204,1.0,11.0,0.6764,38,5.0,27.0,0.0,0.0,0.0,0.0,1.0,0.0
13322,bartty pack charger for car,rerank,0.7204,1.0,35.0,0.5804,38,5.0,27.0,0.0,0.0,0.0,0.0,1.0,0.0
13355,base plate,lexical,0.6917,1.0,2.0,0.6837,16,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
13355,base plate,dense,0.6914,1.0,8.0,0.6594,16,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
13355,base plate,hybrid,0.6883,1.0,11.0,0.6443,16,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
13355,base plate,rerank,0.7353,1.0,35.0,0.5953,16,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
13364,baseball bat,lexical,0.6783,0.3333,2.0,0.6703,16,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
13364,baseball bat,dense,0.6894,0.3333,8.0,0.6574,16,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
13364,baseball bat,hybrid,0.6829,0.3333,11.0,0.6389,16,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
13364,baseball bat,rerank,0.7277,0.3333,35.0,0.5877,16,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
13370,baseball card boxes,lexical,0.7849,1.0,2.0,0.7769,16,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
13370,baseball card boxes,dense,0.7705,1.0,8.0,0.7385,16,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
13370,baseball card boxes,hybrid,0.7943,1.0,11.0,0.7503,16,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
13370,baseball card boxes,rerank,0.7943,1.0,35.0,0.6543,16,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
13394,baseball trading cards,lexical,0.5621,0.5,2.0,0.5541,16,3.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0
13394,baseball trading cards,dense,0.4826,0.2,8.0,0.4506,16,3.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0
13394,baseball trading cards,hybrid,0.5172,0.3333,11.0,0.4732,16,3.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0
13394,baseball trading cards,rerank,0.5946,0.5,35.0,0.4546,16,3.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0
13411,basic wiring circuit kit kids,lexical,0.89,1.0,2.0,0.882,16,5.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
13411,basic wiring circuit kit kids,dense,0.9216,1.0,8.0,0.8896,16,5.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
13411,basic wiring circuit kit kids,hybrid,0.9149,1.0,11.0,0.8709,16,5.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
13411,basic wiring circuit kit kids,rerank,0.9149,1.0,35.0,0.7749,16,5.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
13427,basket shelf,lexical,0.8702,1.0,2.0,0.8622,16,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
